@RELATION Features

@ATTRIBUTE BBBarycenterX0 NUMERIC
@ATTRIBUTE BBBarycenterY0 NUMERIC
@ATTRIBUTE PixelsRatio0 NUMERIC
@ATTRIBUTE BBBarycenterX1 NUMERIC
@ATTRIBUTE BBBarycenterY1 NUMERIC
@ATTRIBUTE PixelsRatio1 NUMERIC
@ATTRIBUTE BBBarycenterX2 NUMERIC
@ATTRIBUTE BBBarycenterY2 NUMERIC
@ATTRIBUTE PixelsRatio2 NUMERIC
@ATTRIBUTE BBBarycenterX3 NUMERIC
@ATTRIBUTE BBBarycenterY3 NUMERIC
@ATTRIBUTE PixelsRatio3 NUMERIC
@ATTRIBUTE BBBarycenterX4 NUMERIC
@ATTRIBUTE BBBarycenterY4 NUMERIC
@ATTRIBUTE PixelsRatio4 NUMERIC
@ATTRIBUTE BBRatio NUMERIC
@ATTRIBUTE class {accident,bomb,car,casualty,electricity,fire,fire_brigade,flood,gas,injury,paramedics,person,police,roadblock}


@DATA
0.432432,0.5,0.622185,0.459459,0.458333,0.537162,0.567568,0.458333,0.53491,0.324324,0.458333,0.783784,0.513514,0.5,0.632883,1.54167,paramedics
0.460317,0.461538,0.563492,0.451613,0.423077,0.502481,0.451613,0.461538,0.568238,0.483871,0.423077,0.611663,0.419355,0.423077,0.558313,1.21154,paramedics
0.454545,0.530612,0.59431,0.515152,0.458333,0.607323,0.515152,0.458333,0.517677,0.333333,0.416667,0.782828,0.424242,0.375,0.455808,1.34694,paramedics
0.472973,0.482143,0.611969,0.540541,0.428571,0.542471,0.513514,0.464286,0.561776,0.405405,0.5,0.669884,0.567568,0.5,0.673745,1.32143,paramedics
0.457364,0.5,0.810256,0.453125,0.553846,0.785096,0.546875,0.430769,0.752163,0.5625,0.384615,0.865865,0.53125,0.507692,0.843269,0.992308,paramedics
0.482993,0.496599,0.851358,0.493151,0.438356,0.853256,0.520548,0.465753,0.797711,0.630137,0.30137,0.882905,0.575342,0.506849,0.890411,1,paramedics
0.472973,0.510204,0.860268,0.445946,0.452055,0.858201,0.5,0.493151,0.819511,0.621622,0.369863,0.882451,0.621622,0.616438,0.887449,1.0068,paramedics
0.463576,0.510345,0.855538,0.453333,0.402778,0.84537,0.52,0.472222,0.812407,0.6,0.5,0.891667,0.506667,0.611111,0.877593,1.04138,paramedics
0.496774,0.52,0.873161,0.441558,0.386667,0.882251,0.519481,0.52,0.841732,0.623377,0.453333,0.890563,0.558442,0.613333,0.884675,1.03333,paramedics
0.483871,0.54386,0.84161,0.403226,0.438596,0.880872,0.467742,0.491228,0.79202,0.677419,0.350877,0.880306,0.451613,0.491228,0.813243,1.08772,paramedics
0.46087,0.518868,0.841756,0.403509,0.396226,0.842767,0.491228,0.490566,0.779212,0.631579,0.226415,0.904998,0.561404,0.641509,0.851705,1.08491,paramedics
0.458333,0.542056,0.859735,0.4,0.377358,0.870755,0.533333,0.509434,0.790881,0.633333,0.415094,0.908176,0.55,0.622642,0.869182,1.1215,paramedics
0.488,0.534653,0.850772,0.467742,0.4,0.861613,0.532258,0.56,0.797419,0.596774,0.28,0.898065,0.564516,0.6,0.856129,1.23762,paramedics
0.459459,0.508929,0.847088,0.436364,0.446429,0.843506,0.509091,0.446429,0.789935,0.618182,0.357143,0.891234,0.509091,0.535714,0.866558,0.991071,paramedics
0.479452,0.488987,0.904069,0.486239,0.530973,0.871803,0.458716,0.539823,0.904116,0.605505,0.424779,0.918,0.669725,0.646018,0.925306,0.964758,paramedics
0.513158,0.511211,0.91173,0.491228,0.54955,0.897582,0.473684,0.576577,0.914572,0.605263,0.432432,0.910621,0.692982,0.711712,0.924925,1.02242,paramedics
0.482927,0.506383,0.916679,0.460784,0.57265,0.900536,0.5,0.555556,0.911346,0.568627,0.478632,0.918803,0.637255,0.683761,0.940674,0.87234,paramedics
0.482927,0.545852,0.921887,0.362745,0.412281,0.936447,0.421569,0.526316,0.912195,0.617647,0.377193,0.950034,0.45098,0.447368,0.903251,0.895197,paramedics
0.441315,0.515982,0.916329,0.386792,0.422018,0.916825,0.509434,0.477064,0.877532,0.641509,0.275229,0.946685,0.518868,0.495413,0.929462,0.972603,paramedics
0.5,0.503597,0.881998,0.517241,0.478261,0.864235,0.505747,0.565217,0.880393,0.528736,0.521739,0.875062,0.689655,0.681159,0.912544,1.2518,paramedics
0.456954,0.560976,0.878372,0.373333,0.360656,0.885902,0.52,0.52459,0.827978,0.586667,0.42623,0.934863,0.56,0.639344,0.878251,1.22764,paramedics
0.468966,0.513043,0.876282,0.416667,0.333333,0.881092,0.541667,0.473684,0.829435,0.583333,0.245614,0.919347,0.583333,0.631579,0.895955,1.26087,paramedics
0.470968,0.521368,0.869093,0.467532,0.396552,0.870354,0.545455,0.517241,0.816838,0.597403,0.241379,0.915584,0.532468,0.568966,0.880654,1.32479,paramedics
0.456376,0.5,0.861913,0.405405,0.35,0.85991,0.540541,0.483333,0.807207,0.635135,0.283333,0.908108,0.5,0.516667,0.874099,1.24167,paramedics
0.496296,0.490385,0.833262,0.492537,0.403846,0.826923,0.567164,0.480769,0.808266,0.61194,0.346154,0.866246,0.492537,0.519231,0.835534,1.29808,paramedics
0.473684,0.51,0.824386,0.403509,0.42,0.833333,0.526316,0.54,0.770175,0.631579,0.3,0.869474,0.508772,0.44,0.824561,1.14,paramedics
0.487603,0.515464,0.820567,0.45,0.416667,0.829514,0.533333,0.520833,0.767014,0.566667,0.333333,0.865972,0.55,0.645833,0.839931,1.24742,paramedics
0.465649,0.477064,0.848099,0.461538,0.37037,0.819658,0.4,0.648148,0.867236,0.492308,0.481481,0.84188,0.461538,0.574074,0.865527,1.20183,paramedics
0.5,0.526316,0.844197,0.369231,0.350877,0.873954,0.507692,0.614035,0.846154,0.523077,0.403509,0.867206,0.4,0.491228,0.789474,1.14035,paramedics
0.514851,0.495146,0.889119,0.475248,0.514563,0.866577,0.524752,0.563107,0.893781,0.613861,0.495146,0.882726,0.683168,0.679612,0.91339,0.980583,paramedics
0.550725,0.482759,0.893553,0.524272,0.514851,0.889167,0.504854,0.613861,0.916274,0.582524,0.49505,0.858214,0.621359,0.633663,0.90868,1.0197,paramedics
0.522167,0.509804,0.896238,0.524752,0.5,0.882256,0.455446,0.656863,0.917006,0.524752,0.480392,0.898466,0.564356,0.637255,0.890604,0.995098,paramedics
0.517241,0.517241,0.898809,0.39604,0.366337,0.911675,0.425743,0.50495,0.913146,0.633663,0.455446,0.918047,0.455446,0.475248,0.857759,1,paramedics
0.502618,0.53125,0.901505,0.463158,0.473214,0.904229,0.494737,0.508929,0.887406,0.663158,0.526786,0.91485,0.526316,0.589286,0.90047,0.852679,paramedics
0.445783,0.505747,0.779809,0.365854,0.44186,0.793534,0.463415,0.44186,0.681225,0.658537,0.255814,0.844016,0.512195,0.511628,0.809983,0.954023,paramedics
0.470588,0.520408,0.829832,0.431373,0.489796,0.846739,0.529412,0.510204,0.758303,0.666667,0.285714,0.860744,0.509804,0.510204,0.853541,1.04082,paramedics
0.43956,0.460674,0.821212,0.4,0.318182,0.790909,0.533333,0.454545,0.774242,0.6,0.25,0.870707,0.488889,0.522727,0.856566,1.02247,paramedics
0.403846,0.48913,0.847826,0.403846,0.413043,0.813963,0.5,0.521739,0.781355,0.538462,0.152174,0.903428,0.519231,0.586957,0.892559,1.13043,paramedics
0.415094,0.484848,0.829712,0.415094,0.367347,0.803235,0.528302,0.428571,0.770504,0.490566,0.510204,0.858683,0.433962,0.571429,0.890643,1.07071,paramedics
0.506849,0.474453,0.864364,0.465753,0.352941,0.880137,0.506849,0.455882,0.841056,0.671233,0.279412,0.881346,0.506849,0.411765,0.85979,1.06569,paramedics
0.484076,0.510791,0.891445,0.487179,0.434783,0.901152,0.525641,0.478261,0.844853,0.679487,0.304348,0.915459,0.538462,0.550725,0.907841,1.1295,paramedics
0.454545,0.516556,0.886514,0.402597,0.426667,0.877576,0.519481,0.506667,0.848485,0.701299,0.32,0.923117,0.519481,0.586667,0.898182,1.01987,paramedics
0.456376,0.5625,0.873462,0.391892,0.416667,0.893018,0.486486,0.527778,0.80518,0.689189,0.347222,0.9253,0.540541,0.541667,0.871809,1.03472,paramedics
0.453846,0.543478,0.87854,0.384615,0.434783,0.886957,0.476923,0.492754,0.822074,0.676923,0.289855,0.927313,0.553846,0.550725,0.877815,0.942029,paramedics
0.512821,0.629032,0.892266,0.362069,0.645161,0.936874,0.568966,0.516129,0.830367,0.827586,0.5,0.94188,0.551724,0.516129,0.85901,0.943548,paramedics
0.495798,0.615385,0.873016,0.322034,0.448276,0.919638,0.525424,0.551724,0.798948,0.864407,0.362069,0.940094,0.610169,0.586207,0.863238,1.01709,paramedics
0.443609,0.575221,0.866724,0.424242,0.446429,0.871753,0.545455,0.464286,0.790855,0.666667,0.392857,0.944264,0.560606,0.625,0.864989,1.17699,paramedics
0.449612,0.558559,0.868496,0.453125,0.418182,0.862216,0.46875,0.527273,0.827273,0.546875,0.490909,0.909943,0.578125,0.781818,0.901136,1.16216,paramedics
0.470199,0.542636,0.886647,0.466667,0.390625,0.888958,0.546667,0.53125,0.844167,0.653333,0.328125,0.935,0.506667,0.59375,0.888333,1.17054,paramedics
0.45122,0.546053,0.88206,0.414634,0.434211,0.886714,0.463415,0.513158,0.822368,0.646341,0.302632,0.92009,0.621951,0.697368,0.899069,1.07895,paramedics
0.428571,0.492647,0.883503,0.410959,0.397059,0.865633,0.479452,0.5,0.831185,0.630137,0.25,0.920427,0.520548,0.632353,0.925463,1.08088,paramedics
0.407895,0.518519,0.87461,0.355263,0.358209,0.862922,0.486842,0.507463,0.814415,0.592105,0.298507,0.924391,0.473684,0.656716,0.901218,1.12593,paramedics
0.425532,0.503497,0.886227,0.385714,0.366197,0.870825,0.457143,0.521127,0.834608,0.6,0.267606,0.921328,0.642857,0.774648,0.937022,0.986014,paramedics
0.427536,0.474074,0.877187,0.492754,0.492537,0.822842,0.434783,0.537313,0.866537,0.550725,0.373134,0.905473,0.550725,0.61194,0.921047,1.02222,paramedics
0.454545,0.54878,0.830694,0.342105,0.390244,0.83697,0.526316,0.512195,0.773427,0.631579,0.414634,0.905648,0.447368,0.560976,0.809371,0.939024,paramedics
0.481928,0.578947,0.85241,0.268293,0.263158,0.890886,0.439024,0.631579,0.83697,0.682927,0.394737,0.910141,0.341463,0.605263,0.788832,1.09211,paramedics
0.413793,0.569892,0.856507,0.186047,0.391304,0.855915,0.44186,0.5,0.80182,0.627907,0.478261,0.92821,0.55814,0.630435,0.856926,0.935484,paramedics
0.505618,0.574713,0.86039,0.295455,0.348837,0.901691,0.272727,0.651163,0.892178,0.568182,0.465116,0.90222,0.454545,0.488372,0.78277,1.02299,paramedics
0.4375,0.564706,0.847181,0.395833,0.404762,0.853175,0.479167,0.547619,0.788194,0.5625,0.380952,0.926091,0.458333,0.52381,0.818948,1.12941,paramedics
0.529851,0.507576,0.840513,0.343284,0.363636,0.88512,0.462687,0.560606,0.847128,0.537313,0.439394,0.836273,0.507463,0.424242,0.793532,1.01515,paramedics
0.467836,0.503311,0.861082,0.517647,0.44,0.834353,0.341176,0.653333,0.85898,0.623529,0.293333,0.887843,0.541176,0.64,0.865569,1.13245,paramedics
0.502959,0.47619,0.840237,0.369048,0.315068,0.873288,0.452381,0.616438,0.831866,0.488095,0.383562,0.792727,0.571429,0.561644,0.857306,1.14966,paramedics
0.502924,0.527132,0.855116,0.423529,0.359375,0.897426,0.376471,0.65625,0.842279,0.494118,0.359375,0.848529,0.494118,0.53125,0.830515,1.32558,paramedics
0.506944,0.513043,0.831643,0.486111,0.438596,0.83114,0.513889,0.54386,0.821394,0.666667,0.333333,0.848684,0.5,0.596491,0.838938,1.25217,paramedics
0.487952,0.466667,0.878313,0.421687,0.402985,0.871066,0.409639,0.641791,0.903075,0.39759,0.492537,0.83654,0.554217,0.626866,0.907211,1.22963,paramedics
0.503597,0.492188,0.847066,0.492754,0.5,0.862545,0.449275,0.5,0.868433,0.463768,0.5,0.831295,0.405797,0.46875,0.826313,1.08594,paramedics
0.460123,0.512397,0.840998,0.320988,0.266667,0.87428,0.432099,0.533333,0.813169,0.432099,0.416667,0.857202,0.419753,0.533333,0.81893,1.34711,paramedics
0.479532,0.470085,0.842355,0.352941,0.327586,0.8714,0.482353,0.482759,0.836308,0.447059,0.362069,0.838337,0.411765,0.448276,0.820892,1.46154,paramedics
0.478261,0.519685,0.849318,0.35,0.380952,0.88631,0.45,0.571429,0.83254,0.4375,0.444444,0.85119,0.425,0.460317,0.823611,1.26772,paramedics
0.424581,0.5,0.876923,0.47191,0.530864,0.861701,0.449438,0.469136,0.825218,0.595506,0.271605,0.914967,0.47191,0.469136,0.905396,1.10494,paramedics
0.467836,0.496689,0.866155,0.4,0.466667,0.879373,0.529412,0.493333,0.839373,0.411765,0.36,0.873098,0.482353,0.506667,0.873725,1.13245,paramedics
0.483092,0.459259,0.872571,0.543689,0.402985,0.849007,0.61165,0.462687,0.875815,0.475728,0.432836,0.893349,0.398058,0.41791,0.869584,1.53333,paramedics
0.462428,0.466165,0.861228,0.55814,0.484848,0.839852,0.488372,0.439394,0.8284,0.546512,0.424242,0.864341,0.488372,0.606061,0.911029,1.30075,paramedics
0.464706,0.451852,0.84061,0.482353,0.38806,0.804741,0.564706,0.432836,0.816857,0.635294,0.283582,0.882002,0.458824,0.41791,0.860228,1.25926,paramedics
0.461538,0.603053,0.894891,0.369231,0.723077,0.930414,0.492308,0.492308,0.814438,0.753846,0.369231,0.92426,0.584615,0.707692,0.915503,0.992366,paramedics
0.46875,0.56,0.87585,0.475,0.5,0.897581,0.4625,0.532258,0.823992,0.55,0.354839,0.897782,0.55,0.709677,0.894153,1.28,paramedics
0.507143,0.473333,0.859143,0.514286,0.493333,0.864952,0.5,0.6,0.873714,0.414286,0.48,0.810476,0.528571,0.573333,0.887429,0.933333,paramedics
0.45,0.481203,0.841998,0.457143,0.409091,0.838312,0.528571,0.469697,0.787013,0.5,0.378788,0.862987,0.457143,0.515152,0.880736,1.05263,paramedics
0.536232,0.537879,0.836353,0.376812,0.575758,0.897233,0.289855,0.651515,0.862758,0.521739,0.424242,0.81401,0.478261,0.469697,0.77141,1.04545,paramedics
0.491304,0.514706,0.888001,0.330435,0.333333,0.915004,0.452174,0.529412,0.877408,0.469565,0.382353,0.89156,0.495652,0.539216,0.868031,1.12745,paramedics
0.502326,0.521505,0.876744,0.495327,0.462366,0.882424,0.504673,0.526882,0.84906,0.579439,0.419355,0.884132,0.64486,0.677419,0.89378,1.15591,paramedics
0.492386,0.552083,0.898028,0.22449,0.5,0.92432,0.27551,0.6875,0.898491,0.510204,0.520833,0.877551,0.571429,0.635417,0.894983,1.02604,paramedics
0.514286,0.422111,0.891429,0.551724,0.363636,0.876234,0.62069,0.565657,0.918031,0.425287,0.414141,0.852432,0.448276,0.626263,0.919308,0.879397,paramedics
0.572614,0.520408,0.912736,0.816667,0.5,0.960119,0.375,0.836735,0.928997,0.4,0.44898,0.861224,0.475,0.540816,0.903656,1.22959,paramedics
0.465116,0.465517,0.840885,0.390625,0.448276,0.813847,0.46875,0.465517,0.846983,0.546875,0.37931,0.863416,0.4375,0.482759,0.840517,1.11207,paramedics
0.490066,0.496124,0.848863,0.453333,0.4375,0.848958,0.333333,0.671875,0.877083,0.44,0.46875,0.819583,0.546667,0.578125,0.85875,1.17054,paramedics
0.467105,0.460938,0.844418,0.394737,0.34375,0.827919,0.394737,0.609375,0.851768,0.513158,0.4375,0.840666,0.486842,0.46875,0.857319,1.1875,paramedics
0.468354,0.470588,0.837517,0.43038,0.389831,0.833512,0.43038,0.542373,0.833083,0.493671,0.40678,0.835872,0.43038,0.508475,0.845527,1.32773,paramedics
0.484472,0.456897,0.834386,0.3875,0.396552,0.867457,0.4,0.534483,0.836422,0.475,0.344828,0.810345,0.3875,0.37931,0.824569,1.38793,paramedics
0.429293,0.492683,0.883789,0.333333,0.382353,0.881066,0.444444,0.441176,0.831056,0.656566,0.313725,0.915528,0.535354,0.568627,0.907209,0.965854,paramedics
0.476636,0.486364,0.893479,0.457944,0.418182,0.890059,0.485981,0.445455,0.863806,0.682243,0.290909,0.913424,0.551402,0.590909,0.906627,0.972727,paramedics
0.459459,0.479263,0.896313,0.441441,0.462963,0.87671,0.45045,0.518519,0.880714,0.666667,0.296296,0.917668,0.522523,0.509259,0.909159,1.02304,paramedics
0.486957,0.481481,0.893196,0.547826,0.509259,0.852979,0.46087,0.574074,0.90467,0.530435,0.462963,0.899436,0.634783,0.62963,0.9157,1.06481,paramedics
0.455882,0.452381,0.888585,0.539216,0.457143,0.846872,0.303922,0.590476,0.89169,0.607843,0.4,0.894678,0.54902,0.542857,0.921102,0.971429,paramedics
0.477612,0.6,0.750149,0.0909091,0.52,0.881212,0.393939,0.6,0.683636,0.424242,0.32,0.803636,0.484848,0.52,0.637576,1.34,paramedics
0.513889,0.583333,0.747454,0.194444,0.6,0.882407,0.388889,0.633333,0.735185,0.444444,0.4,0.748148,0.444444,0.5,0.624074,1.2,paramedics
0.493671,0.561644,0.806138,0.512821,0.666667,0.922365,0.384615,0.555556,0.738604,0.461538,0.416667,0.786325,0.384615,0.416667,0.775641,1.08219,paramedics
0.477778,0.471429,0.777143,0.511111,0.485714,0.732698,0.6,0.457143,0.759365,0.466667,0.285714,0.823492,0.511111,0.457143,0.793016,1.28571,paramedics
0.527778,0.460526,0.772844,0.722222,0.5,0.815058,0.416667,0.552632,0.77193,0.416667,0.447368,0.684211,0.555556,0.342105,0.820175,0.947368,paramedics
0.465839,0.491124,0.870925,0.3625,0.369048,0.887798,0.375,0.583333,0.862946,0.5,0.428571,0.868452,0.4125,0.404762,0.862798,0.952663,paramedics
0.482353,0.477419,0.870171,0.423529,0.402597,0.861421,0.576471,0.467532,0.842475,0.670588,0.311688,0.893965,0.505882,0.519481,0.882659,1.09677,paramedics
0.440559,0.541353,0.82507,0.422535,0.363636,0.829706,0.492958,0.530303,0.732394,0.605634,0.348485,0.88455,0.549296,0.621212,0.848485,1.07519,paramedics
0.478261,0.509804,0.822014,0.434783,0.421053,0.850305,0.449275,0.486842,0.758581,0.623188,0.302632,0.863463,0.550725,0.447368,0.814455,0.901961,paramedics
0.41844,0.524691,0.858331,0.357143,0.506173,0.85097,0.4,0.469136,0.7806,0.728571,0.493827,0.90388,0.642857,0.444444,0.898765,0.87037,paramedics
0.51497,0.517007,0.85698,0.325301,0.342466,0.893052,0.46988,0.534247,0.863839,0.506024,0.465753,0.859878,0.481928,0.465753,0.809705,1.13605,paramedics
0.477778,0.48366,0.880392,0.5,0.486842,0.86462,0.4,0.631579,0.90424,0.4,0.460526,0.866228,0.488889,0.552632,0.889035,1.17647,paramedics
0.467391,0.485507,0.874842,0.380435,0.289855,0.879962,0.478261,0.594203,0.883585,0.380435,0.434783,0.874291,0.413043,0.521739,0.861531,1.33333,paramedics
0.484277,0.489362,0.869307,0.367089,0.357143,0.883002,0.531646,0.514286,0.860398,0.443038,0.428571,0.858047,0.506329,0.585714,0.878662,1.12766,paramedics
0.440252,0.444444,0.857923,0.392405,0.597222,0.832454,0.341772,0.569444,0.865506,0.468354,0.375,0.827004,0.417722,0.430556,0.906997,1.10417,paramedics
0.493827,0.532258,0.772401,0.525,0.580645,0.837097,0.45,0.516129,0.712097,0.475,0.354839,0.766129,0.525,0.580645,0.775,1.30645,paramedics
0.390625,0.507692,0.724279,0.4375,0.53125,0.701172,0.40625,0.4375,0.5625,0.4375,0.4375,0.824219,0.53125,0.4375,0.804688,0.984615,paramedics
0.490909,0.5,0.734242,0.481481,0.666667,0.841975,0.296296,0.6,0.714815,0.37037,0.433333,0.592593,0.555556,0.466667,0.795062,0.916667,paramedics
0.4375,0.466667,0.729427,0.625,0.533333,0.605208,0.40625,0.533333,0.709375,0.46875,0.433333,0.779167,0.5625,0.466667,0.823958,1.06667,paramedics
0.440678,0.516667,0.670339,0.413793,0.466667,0.703448,0.482759,0.466667,0.511494,0.551724,0.333333,0.77931,0.482759,0.4,0.68046,0.983333,paramedics
0.402778,0.538462,0.859557,0.486111,0.478873,0.839984,0.430556,0.478873,0.790297,0.291667,0.633803,0.929969,0.583333,0.43662,0.875391,1.00699,paramedics
0.479675,0.46087,0.800424,0.557377,0.491228,0.747771,0.393443,0.561404,0.788323,0.639344,0.333333,0.812194,0.57377,0.54386,0.844694,1.06957,paramedics
0.516949,0.56,0.789153,0.525424,0.56,0.827458,0.474576,0.58,0.73322,0.677966,0.36,0.819322,0.559322,0.6,0.77661,1.18,paramedics
0.526316,0.536842,0.767091,0.531915,0.489362,0.861928,0.425532,0.574468,0.732005,0.617021,0.425532,0.76641,0.446809,0.468085,0.697601,1,paramedics
0.495652,0.5,0.796377,0.631579,0.537037,0.81514,0.421053,0.518519,0.741066,0.649123,0.314815,0.805393,0.473684,0.444444,0.822287,1.06481,paramedics
0.517857,0.538043,0.838218,0.535714,0.565217,0.852743,0.440476,0.597826,0.832298,0.488095,0.467391,0.84045,0.619048,0.554348,0.827381,0.913043,paramedics
0.487013,0.55,0.833401,0.545455,0.5,0.864123,0.506494,0.55,0.761364,0.623377,0.35,0.866883,0.493506,0.55,0.841234,0.9625,paramedics
0.484211,0.515306,0.864151,0.547368,0.540816,0.841461,0.452632,0.581633,0.848765,0.610526,0.428571,0.884855,0.547368,0.591837,0.881525,0.969388,paramedics
0.511364,0.540541,0.857402,0.375,0.456522,0.915267,0.443182,0.543478,0.843256,0.5,0.456522,0.846591,0.443182,0.5,0.823493,0.951351,paramedics
0.494382,0.522222,0.847971,0.47191,0.444444,0.876529,0.426966,0.588889,0.827091,0.494382,0.466667,0.845318,0.516854,0.511111,0.842946,0.988889,paramedics
0.481283,0.533333,0.862745,0.505376,0.52381,0.850794,0.44086,0.580952,0.843318,0.634409,0.457143,0.900973,0.548387,0.495238,0.854071,0.890476,paramedics
0.509434,0.53886,0.844364,0.544304,0.520833,0.845728,0.35443,0.614583,0.847969,0.620253,0.40625,0.871572,0.531646,0.53125,0.817379,0.823834,paramedics
0.490566,0.535519,0.846376,0.43038,0.428571,0.856586,0.379747,0.615385,0.83753,0.658228,0.384615,0.871888,0.481013,0.582418,0.815969,0.868852,paramedics
0.478261,0.52809,0.848284,0.543478,0.516854,0.820225,0.434783,0.617978,0.8234,0.652174,0.382022,0.882511,0.586957,0.629213,0.867,1.03371,paramedics
0.491892,0.528846,0.86302,0.597826,0.528846,0.846467,0.423913,0.586538,0.850125,0.554348,0.519231,0.876568,0.576087,0.615385,0.877195,0.889423,paramedics
0.453125,0.438202,0.734375,0.46875,0.409091,0.708097,0.5,0.568182,0.734375,0.34375,0.431818,0.71804,0.46875,0.272727,0.769176,0.719101,paramedics
0.444444,0.466667,0.645432,0.444444,0.459459,0.603604,0.37037,0.540541,0.615616,0.481481,0.405405,0.626627,0.555556,0.486486,0.721722,0.72,paramedics
0.454545,0.479452,0.621918,0.481481,0.472222,0.541152,0.37037,0.527778,0.599794,0.592593,0.416667,0.62037,0.555556,0.583333,0.705761,0.753425,paramedics
0.464286,0.5,0.617602,0.428571,0.428571,0.613265,0.428571,0.514286,0.567347,0.571429,0.457143,0.653061,0.428571,0.485714,0.636735,0.8,paramedics
0.471698,0.5,0.600891,0.615385,0.5,0.557692,0.461538,0.527778,0.503205,0.615385,0.416667,0.639957,0.423077,0.5,0.686966,0.736111,paramedics
0.518868,0.536232,0.799494,0.528302,0.463768,0.833197,0.45283,0.492754,0.761827,0.603774,0.463768,0.825267,0.584906,0.550725,0.777687,0.768116,paramedics
0.470588,0.515152,0.814871,0.525424,0.454545,0.817668,0.457627,0.530303,0.762198,0.644068,0.424242,0.84643,0.440678,0.515152,0.828711,0.901515,paramedics
0.5,0.5,0.771743,0.428571,0.446154,0.778964,0.44898,0.523077,0.745997,0.653061,0.384615,0.794976,0.530612,0.461538,0.767033,0.753846,paramedics
0.491228,0.504505,0.759839,0.403509,0.345455,0.823604,0.385965,0.581818,0.773525,0.491228,0.4,0.730144,0.385965,0.490909,0.723764,1.02703,paramedics
0.461538,0.532847,0.80579,0.603448,0.529412,0.81288,0.431034,0.529412,0.740365,0.603448,0.441176,0.837728,0.413793,0.558824,0.831136,0.854015,paramedics
0.47541,0.492754,0.810584,0.57377,0.478261,0.768829,0.42623,0.57971,0.781896,0.540984,0.42029,0.836541,0.622951,0.536232,0.855072,0.884058,paramedics
0.495238,0.495798,0.780072,0.519231,0.440678,0.750978,0.461538,0.508475,0.751956,0.692308,0.40678,0.82236,0.596154,0.576271,0.789113,0.882353,paramedics
0.451327,0.53913,0.809773,0.553571,0.508772,0.841165,0.464286,0.508772,0.697995,0.625,0.421053,0.849937,0.392857,0.508772,0.840226,0.982609,paramedics
0.486726,0.541667,0.815708,0.607143,0.483333,0.84375,0.482143,0.466667,0.734524,0.642857,0.483333,0.855357,0.482143,0.566667,0.824702,0.941667,paramedics
0.469388,0.550459,0.783374,0.489796,0.5,0.85941,0.428571,0.444444,0.657596,0.653061,0.37037,0.82124,0.469388,0.574074,0.793273,0.899083,paramedics
0.47619,0.517544,0.738409,0.47619,0.473684,0.718463,0.404762,0.508772,0.686299,0.666667,0.368421,0.788221,0.619048,0.631579,0.760652,0.736842,paramedics
0.425287,0.526786,0.765086,0.465116,0.5,0.753322,0.395349,0.482143,0.659884,0.627907,0.517857,0.832641,0.418605,0.517857,0.806478,0.776786,paramedics
0.478261,0.508929,0.761646,0.608696,0.5,0.748835,0.456522,0.517857,0.692158,0.652174,0.410714,0.807453,0.456522,0.464286,0.798137,0.821429,paramedics
0.489362,0.523438,0.785987,0.617021,0.578125,0.778258,0.361702,0.515625,0.741024,0.595745,0.5,0.799867,0.595745,0.546875,0.824801,0.734375,paramedics
0.505376,0.536364,0.759433,0.630435,0.563636,0.802767,0.478261,0.563636,0.703953,0.652174,0.381818,0.773123,0.413043,0.509091,0.752174,0.845455,paramedics
0.405405,0.49505,0.737089,0.432432,0.5,0.670811,0.324324,0.54,0.682162,0.405405,0.46,0.792973,0.594595,0.46,0.795135,0.732673,paramedics
0.462963,0.507042,0.598331,0.407407,0.457143,0.580952,0.444444,0.514286,0.503704,0.555556,0.485714,0.648677,0.592593,0.571429,0.642328,0.760563,paramedics
0.48,0.5,0.602941,0.4,0.441176,0.631765,0.32,0.588235,0.611765,0.52,0.5,0.578824,0.52,0.5,0.589412,0.735294,paramedics
0.484375,0.521739,0.671875,0.59375,0.529412,0.720588,0.4375,0.529412,0.604779,0.53125,0.441176,0.658088,0.375,0.529412,0.719669,0.927536,paramedics
0.451613,0.520548,0.657534,0.580645,0.527778,0.644265,0.419355,0.527778,0.546595,0.516129,0.555556,0.670251,0.419355,0.5,0.756272,0.849315,paramedics
0.482353,0.495868,0.77404,0.5,0.533333,0.734921,0.357143,0.583333,0.757937,0.690476,0.383333,0.77619,0.642857,0.6,0.815476,0.702479,paramedics
0.41573,0.584615,0.811582,0.431818,0.630769,0.856643,0.386364,0.492308,0.683566,0.568182,0.507692,0.867832,0.454545,0.538462,0.831818,0.684615,paramedics
0.465116,0.517241,0.775762,0.488372,0.517241,0.779872,0.418605,0.534483,0.703288,0.674419,0.37931,0.801524,0.55814,0.586207,0.818364,0.741379,paramedics
0.449438,0.5,0.765077,0.545455,0.489796,0.724954,0.386364,0.571429,0.716141,0.568182,0.510204,0.784323,0.454545,0.571429,0.829314,0.908163,paramedics
0.467391,0.560976,0.807441,0.565217,0.590164,0.868852,0.434783,0.540984,0.727726,0.5,0.508197,0.814683,0.413043,0.491803,0.81397,0.747967,paramedics
0.511905,0.517857,0.760629,0.52381,0.535714,0.776786,0.380952,0.571429,0.721514,0.666667,0.410714,0.757653,0.666667,0.589286,0.786565,0.75,paramedics
